date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:13:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:46%20GMT	http://www.seeson.vn/cdn/shop/files/MILKYGREY5.jpg?v=1691730574&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/MILKYGREY5ceb6.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:47	15661/15661	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Nov%202024%2005:31:52%20GMT	https://www.seeson.vn/cdn/shop/files/MILKYGREY5.jpg?v=1691730574&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/MILKYGREY5ceb6.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:47%20GMT	http://www.seeson.vn/cdn/shop/files/TheCut16-Black-Black.jpg?v=1691731156&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheCut16-Black-Black44cf.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:48	12219/12219	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2003:49:09%20GMT	https://www.seeson.vn/cdn/shop/files/TheCut16-Black-Black.jpg?v=1691731156&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheCut16-Black-Black44cf.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:48%20GMT	http://www.seeson.vn/cdn/shop/files/Black-Black_c361086e-1c44-4cfa-978e-b5e29b13e161.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Black-Black_c361086e-1c44-4cfa-978e-b5e29b13e1616db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:49	10145/10145	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2016:13:49%20GMT	https://www.seeson.vn/cdn/shop/files/Black-Black_c361086e-1c44-4cfa-978e-b5e29b13e161.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Black-Black_c361086e-1c44-4cfa-978e-b5e29b13e1616db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:49%20GMT	http://www.seeson.vn/cdn/shop/files/BLACK-BLACK_a9caefcc-3e88-4c76-8328-a94fbfd80c06.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACK-BLACK_a9caefcc-3e88-4c76-8328-a94fbfd80c066db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:49	16526/16526	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2004:05:42%20GMT	https://www.seeson.vn/cdn/shop/files/BLACK-BLACK_a9caefcc-3e88-4c76-8328-a94fbfd80c06.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACK-BLACK_a9caefcc-3e88-4c76-8328-a94fbfd80c066db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:49%20GMT	http://www.seeson.vn/cdn/shop/files/BLACK-BLACK5_c904330e-da26-455c-910e-c28553860e45.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACK-BLACK5_c904330e-da26-455c-910e-c28553860e456db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:50	16245/16245	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2003:49:53%20GMT	https://www.seeson.vn/cdn/shop/files/BLACK-BLACK5_c904330e-da26-455c-910e-c28553860e45.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACK-BLACK5_c904330e-da26-455c-910e-c28553860e456db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:50%20GMT	http://www.seeson.vn/cdn/shop/files/TheCut16-Crystal-Green-Green.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheCut16-Crystal-Green-Green6db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:51	12740/12740	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2003:53:03%20GMT	https://www.seeson.vn/cdn/shop/files/TheCut16-Crystal-Green-Green.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheCut16-Crystal-Green-Green6db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:51%20GMT	http://www.seeson.vn/cdn/shop/files/CrystalGreen-Green.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/CrystalGreen-Green6db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:52	10798/10798	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2004:28:34%20GMT	https://www.seeson.vn/cdn/shop/files/CrystalGreen-Green.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/CrystalGreen-Green6db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:52%20GMT	http://www.seeson.vn/cdn/shop/files/CRYSTALGREEN-GREEN_0102eee2-27a0-4ed0-9eea-58c88ca5ac6f.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/CRYSTALGREEN-GREEN_0102eee2-27a0-4ed0-9eea-58c88ca5ac6f6db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:53	18957/18957	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2004:24:07%20GMT	https://www.seeson.vn/cdn/shop/files/CRYSTALGREEN-GREEN_0102eee2-27a0-4ed0-9eea-58c88ca5ac6f.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/CRYSTALGREEN-GREEN_0102eee2-27a0-4ed0-9eea-58c88ca5ac6f6db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:53%20GMT	http://www.seeson.vn/cdn/shop/files/CRYSTALGREEN-GREEN5.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/CRYSTALGREEN-GREEN56db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:54	19263/19263	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2003:55:38%20GMT	https://www.seeson.vn/cdn/shop/files/CRYSTALGREEN-GREEN5.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/CRYSTALGREEN-GREEN56db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:54%20GMT	http://www.seeson.vn/cdn/shop/files/TheCut16-Denim-Black.jpg?v=1688403558&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheCut16-Denim-Black3f26.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:55	13408/13408	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2003:43:15%20GMT	https://www.seeson.vn/cdn/shop/files/TheCut16-Denim-Black.jpg?v=1688403558&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheCut16-Denim-Black3f26.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:55%20GMT	http://www.seeson.vn/cdn/shop/files/Denim-Black_d63ee692-fef8-436f-9c59-0210a70725b8.jpg?v=1690949412&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Denim-Black_d63ee692-fef8-436f-9c59-0210a70725b878ee.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:55	11970/11970	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2004:06:48%20GMT	https://www.seeson.vn/cdn/shop/files/Denim-Black_d63ee692-fef8-436f-9c59-0210a70725b8.jpg?v=1690949412&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Denim-Black_d63ee692-fef8-436f-9c59-0210a70725b878ee.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:55%20GMT	http://www.seeson.vn/cdn/shop/files/DENIM-BLACK_2714dba2-eb2d-428a-afc1-6863b776014c.jpg?v=1691731156&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/DENIM-BLACK_2714dba2-eb2d-428a-afc1-6863b776014c44cf.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:56%20GMT	http://www.seeson.vn/cdn/shop/files/DENIM-BLACK5_e45060de-6990-4843-8683-00b2a33d3df9.jpg?v=1691731156&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/DENIM-BLACK5_e45060de-6990-4843-8683-00b2a33d3df944cf.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:56	20193/20193	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2004:07:11%20GMT	https://www.seeson.vn/cdn/shop/files/DENIM-BLACK_2714dba2-eb2d-428a-afc1-6863b776014c.jpg?v=1691731156&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/DENIM-BLACK_2714dba2-eb2d-428a-afc1-6863b776014c44cf.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:56%20GMT	http://www.seeson.vn/cdn/shop/files/TheCut16-Black-Matte-Black.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheCut16-Black-Matte-Black6db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:57	21064/21064	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2003:40:42%20GMT	https://www.seeson.vn/cdn/shop/files/DENIM-BLACK5_e45060de-6990-4843-8683-00b2a33d3df9.jpg?v=1691731156&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/DENIM-BLACK5_e45060de-6990-4843-8683-00b2a33d3df944cf.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:58%20GMT	http://www.seeson.vn/cdn/shop/files/BlackMatte-Black_9c007471-853d-4966-955f-72da1fd45f88.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BlackMatte-Black_9c007471-853d-4966-955f-72da1fd45f886db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:58	12168/12168	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2003:54:31%20GMT	https://www.seeson.vn/cdn/shop/files/TheCut16-Black-Matte-Black.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheCut16-Black-Matte-Black6db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:59%20GMT	http://www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK_2459a1b9-d105-44c8-b7a8-549dcdd2d84b.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK_2459a1b9-d105-44c8-b7a8-549dcdd2d84b6db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:59	9880/9880	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2004:16:30%20GMT	https://www.seeson.vn/cdn/shop/files/BlackMatte-Black_9c007471-853d-4966-955f-72da1fd45f88.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BlackMatte-Black_9c007471-853d-4966-955f-72da1fd45f886db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:13:59%20GMT	http://www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK5_de804298-9f75-4695-8fdb-12b91e7c3278.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK5_de804298-9f75-4695-8fdb-12b91e7c32786db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:13:59	15155/15155	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2003:58:25%20GMT	https://www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK_2459a1b9-d105-44c8-b7a8-549dcdd2d84b.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK_2459a1b9-d105-44c8-b7a8-549dcdd2d84b6db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:14:00	15649/15649	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2004:21:09%20GMT	https://www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK5_de804298-9f75-4695-8fdb-12b91e7c3278.jpg?v=1691731259&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK5_de804298-9f75-4695-8fdb-12b91e7c32786db1.jpg	(from https://www.seeson.vn/collections/all?page=7)
23:14:00	0/-1	---M--	301	error ('')			http://staticw2.yotpo.com/ylVa7t6pthZzshj3mkQbZmvDpeEx2a7JhRwpcGDW/widget.js	D:/EXE101/Vata/staticw2.yotpo.com/ylVa7t6pthZzshj3mkQbZmvDpeEx2a7JhRwpcGDW/widget.b8f.delayed	(from https://www.seeson.vn/collections/all?page=14)
23:14:01	299167/299167	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:b5e197557ce678091eac5b019871fd3f%22	https://www.seeson.vn/collections/all?page=9	D:/EXE101/Vata/www.seeson.vn/collections/all0b08.html	(from https://www.seeson.vn/collections/all?page=7)
23:14:01	0/-1	---M--	301	error ('')			http://staticw2.yotpo.com/ylVa7t6pthZzshj3mkQbZmvDpeEx2a7JhRwpcGDW/widget.js	D:/EXE101/Vata/staticw2.yotpo.com/ylVa7t6pthZzshj3mkQbZmvDpeEx2a7JhRwpcGDW/widget.b91.delayed	(from https://www.seeson.vn/collections/all?page=13)
23:14:01	307158/307158	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a88fb9ffa5b17d22ca5304f573f41e14%22	https://www.seeson.vn/collections/all?page=12	D:/EXE101/Vata/www.seeson.vn/collections/allce37.html	(from https://www.seeson.vn/collections/all?page=14)
23:14:02	0/-1	---M--	301	error ('')			http://staticw2.yotpo.com/ylVa7t6pthZzshj3mkQbZmvDpeEx2a7JhRwpcGDW/widget.js	D:/EXE101/Vata/staticw2.yotpo.com/ylVa7t6pthZzshj3mkQbZmvDpeEx2a7JhRwpcGDW/widget.b93.delayed	(from https://www.seeson.vn/collections/view-all-kinh-can?page=1)
23:14:02	291876/291876	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:0f528e005c69cba1bbe325d4e2a7b1a7%22	https://www.seeson.vn/collections/all?page=11	D:/EXE101/Vata/www.seeson.vn/collections/all1c8b.html	(from https://www.seeson.vn/collections/all?page=13)
23:14:02	0/-1	---M--	301	error ('')			http://staticw2.yotpo.com/ylVa7t6pthZzshj3mkQbZmvDpeEx2a7JhRwpcGDW/widget.js	D:/EXE101/Vata/staticw2.yotpo.com/ylVa7t6pthZzshj3mkQbZmvDpeEx2a7JhRwpcGDW/widget.b95.delayed	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:14:02%20GMT	http://www.seeson.vn/cdn/shop/files/TheCut18-Black-Black.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheCut18-Black-Blackfae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:03	47621/47621	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:84fb4d04143a39d12dcc4c4b8e7bb4c4%22	https://www.seeson.vn/collections/view-all-kinh-can.oembed?page=4	D:/EXE101/Vata/www.seeson.vn/collections/view-all-kinh-canfdb0.oembed	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:03	12233/12233	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2002:19:30%20GMT	https://www.seeson.vn/cdn/shop/files/TheCut18-Black-Black.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheCut18-Black-Blackfae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:14:04%20GMT	http://www.seeson.vn/cdn/shop/files/Black-Black_218ffc4f-fe2a-4f2e-8f20-b671b424c41a.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Black-Black_218ffc4f-fe2a-4f2e-8f20-b671b424c41afae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:04	10013/10013	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2019:35:19%20GMT	https://www.seeson.vn/cdn/shop/files/Black-Black_218ffc4f-fe2a-4f2e-8f20-b671b424c41a.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Black-Black_218ffc4f-fe2a-4f2e-8f20-b671b424c41afae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:14:05%20GMT	http://www.seeson.vn/cdn/shop/files/BLACK-BLACK_ca6fe284-5d17-430f-a820-180ba406426c.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACK-BLACK_ca6fe284-5d17-430f-a820-180ba406426cfae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:05	16275/16275	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2020:18:00%20GMT	https://www.seeson.vn/cdn/shop/files/BLACK-BLACK_ca6fe284-5d17-430f-a820-180ba406426c.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACK-BLACK_ca6fe284-5d17-430f-a820-180ba406426cfae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:14:05%20GMT	http://www.seeson.vn/cdn/shop/files/BLACK-BLACK5_31d2641f-1860-4892-b279-86a13877f9ec.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACK-BLACK5_31d2641f-1860-4892-b279-86a13877f9ecfae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:06	17323/17323	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2019:52:36%20GMT	https://www.seeson.vn/cdn/shop/files/BLACK-BLACK5_31d2641f-1860-4892-b279-86a13877f9ec.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACK-BLACK5_31d2641f-1860-4892-b279-86a13877f9ecfae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:14:06%20GMT	http://www.seeson.vn/cdn/shop/files/TheCut18-BlackMatte-Black.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheCut18-BlackMatte-Blackfae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:07	12002/12002	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2004:08:19%20GMT	https://www.seeson.vn/cdn/shop/files/TheCut18-BlackMatte-Black.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheCut18-BlackMatte-Blackfae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:14:07%20GMT	http://www.seeson.vn/cdn/shop/files/BlackMatte-Black_a74f5927-3e46-460b-b726-f1ffa8ba5f57.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BlackMatte-Black_a74f5927-3e46-460b-b726-f1ffa8ba5f57fae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:08	9401/9401	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2003:41:37%20GMT	https://www.seeson.vn/cdn/shop/files/BlackMatte-Black_a74f5927-3e46-460b-b726-f1ffa8ba5f57.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BlackMatte-Black_a74f5927-3e46-460b-b726-f1ffa8ba5f57fae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:14:08%20GMT	http://www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK_e141c388-3a52-43bd-b9cb-e1cebd77eb9f.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK_e141c388-3a52-43bd-b9cb-e1cebd77eb9ffae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:08	14795/14795	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2003:56:22%20GMT	https://www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK_e141c388-3a52-43bd-b9cb-e1cebd77eb9f.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK_e141c388-3a52-43bd-b9cb-e1cebd77eb9ffae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:14:08%20GMT	http://www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK5_4e4af36d-6375-4a73-8c36-999b18829b34.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK5_4e4af36d-6375-4a73-8c36-999b18829b34fae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:09	15720/15720	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2004:09:04%20GMT	https://www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK5_4e4af36d-6375-4a73-8c36-999b18829b34.jpg?v=1718361931&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/BLACKMATTE-BLACK5_4e4af36d-6375-4a73-8c36-999b18829b34fae9.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:14:09%20GMT	http://www.seeson.vn/cdn/shop/files/TheCut17-CrystalGreen-Green.jpg?v=1718617511&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheCut17-CrystalGreen-Greendfaa.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:10	12557/12557	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2004:28:23%20GMT	https://www.seeson.vn/cdn/shop/files/TheCut17-CrystalGreen-Green.jpg?v=1718617511&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/TheCut17-CrystalGreen-Greendfaa.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:14:10%20GMT	http://www.seeson.vn/cdn/shop/files/CrystalGreen-Green_25dd7fe4-5f06-434a-b216-c9bb9d3e0044.jpg?v=1718617511&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/CrystalGreen-Green_25dd7fe4-5f06-434a-b216-c9bb9d3e0044dfaa.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:11	11130/11130	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2003:52:30%20GMT	https://www.seeson.vn/cdn/shop/files/CrystalGreen-Green_25dd7fe4-5f06-434a-b216-c9bb9d3e0044.jpg?v=1718617511&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/CrystalGreen-Green_25dd7fe4-5f06-434a-b216-c9bb9d3e0044dfaa.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:14:11%20GMT	http://www.seeson.vn/cdn/shop/files/CRYSTALGREEN-GREEN_b200c28e-9258-4fd4-b30a-e5c2ac39fd04.jpg?v=1718617511&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/CRYSTALGREEN-GREEN_b200c28e-9258-4fd4-b30a-e5c2ac39fd04dfaa.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:12	20772/20772	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2004:10:33%20GMT	https://www.seeson.vn/cdn/shop/files/CRYSTALGREEN-GREEN_b200c28e-9258-4fd4-b30a-e5c2ac39fd04.jpg?v=1718617511&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/CRYSTALGREEN-GREEN_b200c28e-9258-4fd4-b30a-e5c2ac39fd04dfaa.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
23:14:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2016:14:12%20GMT	http://www.seeson.vn/cdn/shop/files/CRYSTALGREEN-GREEN5_82d0ff63-a420-4f72-a0af-7e1208a8df8e.jpg?v=1718617511&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/CRYSTALGREEN-GREEN5_82d0ff63-a420-4f72-a0af-7e1208a8df8edfaa.jpg	(from https://www.seeson.vn/collections/view-all-kinh-can?page=4)
